-0.00012582	-0.00026208	0.00087635
-0.00013851	-0.00018967	0.00118358
-0.00013833	-0.00008589	0.00103776
-0.00016603	-0.00019379	0.00131013
-0.00013079	-0.00004549	0.00073399
-0.00016863	-0.00010482	0.00104490
-0.00017857	0.00002530	0.00100292
-0.00022765	0.00010161	0.00105977
-0.00022101	0.00030421	0.00071193
-0.00019626	0.00054225	0.00029135
-0.00017186	0.00071897	-0.00009943
-0.00022550	0.00078697	0.00015496
-0.00032975	0.00081639	0.00079063
-0.00049354	0.00118745	0.00113765
-0.00060016	0.00181164	0.00074038
-0.00077206	0.00232509	-0.00006598
-0.00096343	0.00250663	0.00023577
-0.00122131	0.00273769	0.00025511
-0.00153458	0.00315261	0.00059377
-0.00185436	0.00349784	0.00009692
-0.00226656	0.00350293	0.00009762
-0.00269394	0.00359834	0.00025574
-0.00316503	0.00375554	0.00059660
-0.00359078	0.00420735	0.00100311
-0.00410609	0.00416377	0.00170260
-0.00465438	0.00417863	0.00239301
-0.00519853	0.00425033	0.00304391
-0.00572686	0.00456425	0.00405672
-0.00624139	0.00488497	0.00506490
-0.00675112	0.00502821	0.00586996
-0.00718095	0.00531951	0.00593266
-0.00763894	0.00550315	0.00665671
-0.00818311	0.00553613	0.00779124
-0.00862324	0.00576057	0.00834229
-0.00903415	0.00581346	0.00864805
-0.00929301	0.00596078	0.00833143
-0.00974216	0.00557973	0.00914451
-0.01004034	0.00559134	0.00906587
-0.01031625	0.00560888	0.00889464
-0.01038597	0.00586919	0.00774865
-0.01058778	0.00546382	0.00750734
-0.01075525	0.00504079	0.00764318
-0.01092497	0.00464468	0.00802166
-0.01086149	0.00460184	0.00718701
-0.01081871	0.00422248	0.00683448
-0.01069746	0.00372690	0.00634129
-0.01056692	0.00339066	0.00595361
-0.01033140	0.00309055	0.00517697
-0.01011808	0.00272289	0.00444194
-0.00985899	0.00220732	0.00427476
-0.00958405	0.00179729	0.00416587
-0.00915890	0.00163243	0.00334050
-0.00876684	0.00148037	0.00250866
-0.00840721	0.00113606	0.00182819
-0.00810725	0.00061591	0.00191389
-0.00779630	0.00011333	0.00174055
-0.00736708	-0.00002923	0.00096783
-0.00701842	-0.00036158	0.00047133
-0.00666935	-0.00081408	0.00043275
-0.00635284	-0.00133143	0.00058239
-0.00586925	-0.00185505	0.00034678
-0.00541104	-0.00232075	0.00006329
-0.00491612	-0.00285440	-0.00020376
-0.00443446	-0.00325488	0.00002789
-0.00386287	-0.00357301	0.00001880
-0.00340577	-0.00396376	0.00105952
-0.00292968	-0.00424468	0.00198625
-0.00242105	-0.00436398	0.00315457
-0.00174496	-0.00426936	0.00335473
-0.00115401	-0.00420684	0.00364006
-0.00054008	-0.00393006	0.00373057
-0.00001999	-0.00385737	0.00437235
0.00056952	-0.00367378	0.00438606
0.00098857	-0.00369024	0.00501763
0.00153324	-0.00301974	0.00434288
0.00194581	-0.00244228	0.00445942
0.00238850	-0.00188149	0.00399730
0.00262254	-0.00148764	0.00400154
0.00284076	-0.00095978	0.00374833
0.00306387	-0.00032155	0.00296571
0.00324059	0.00020103	0.00255894
0.00334238	0.00063518	0.00198794
