0.00015821	0.00025890	-0.00224836
0.00008208	-0.00003649	-0.00144519
0.00006182	-0.00009112	-0.00135450
0.00006704	-0.00012043	-0.00136626
0.00005420	-0.00021568	-0.00106571
0.00002229	-0.00029446	-0.00060405
0.00000966	-0.00022734	-0.00067591
-0.00002301	-0.00018672	-0.00053807
0.00003615	-0.00011367	-0.00078042
0.00009245	0.00009701	-0.00104341
0.00017377	0.00037761	-0.00157579
0.00011983	0.00046198	-0.00159261
0.00004794	0.00058667	-0.00122604
-0.00011920	0.00066205	-0.00041471
-0.00025662	0.00085832	0.00050851
-0.00046867	0.00119404	0.00108567
-0.00070059	0.00142793	0.00157108
-0.00093916	0.00207604	0.00152134
-0.00121253	0.00254368	0.00151064
-0.00150929	0.00329015	0.00145119
-0.00189873	0.00369776	0.00178724
-0.00232058	0.00389741	0.00238228
-0.00275645	0.00414843	0.00225732
-0.00319939	0.00425459	0.00216882
-0.00359274	0.00441728	0.00190679
-0.00393927	0.00439645	0.00208111
-0.00439128	0.00413923	0.00265288
-0.00484238	0.00388109	0.00343341
-0.00526469	0.00386367	0.00392674
-0.00552116	0.00421218	0.00385673
-0.00576315	0.00468743	0.00312072
-0.00599907	0.00494726	0.00276060
-0.00626701	0.00512817	0.00218180
-0.00663278	0.00501109	0.00270841
-0.00699235	0.00442438	0.00338829
-0.00726066	0.00389863	0.00388963
-0.00741127	0.00342185	0.00405123
-0.00747768	0.00346287	0.00370074
-0.00754494	0.00347116	0.00339415
-0.00759483	0.00318470	0.00273694
-0.00759920	0.00269308	0.00285792
-0.00766869	0.00199532	0.00357665
-0.00762791	0.00187759	0.00333799
-0.00762273	0.00185429	0.00277756
-0.00750014	0.00177989	0.00219175
-0.00742140	0.00131229	0.00253279
-0.00729092	0.00092886	0.00241486
-0.00723248	0.00072233	0.00191341
-0.00698948	0.00074477	0.00123877
-0.00686375	0.00044166	0.00128019
-0.00663765	0.00010867	0.00124854
-0.00657221	-0.00022274	0.00101922
-0.00636692	-0.00035295	0.00048562
-0.00618746	-0.00049762	0.00013632
-0.00601416	-0.00072108	0.00037179
-0.00590681	-0.00090870	0.00020983
-0.00592145	-0.00118454	0.00034175
-0.00579494	-0.00118930	-0.00039717
-0.00566984	-0.00142241	-0.00040449
-0.00552172	-0.00157836	-0.00053207
-0.00548635	-0.00187451	-0.00012819
-0.00541484	-0.00188924	-0.00030619
-0.00529722	-0.00203159	-0.00041589
-0.00518704	-0.00226262	-0.00046622
-0.00505378	-0.00234392	-0.00063302
-0.00491536	-0.00224089	-0.00060203
-0.00478019	-0.00217053	-0.00068281
-0.00469666	-0.00242476	-0.00039290
-0.00457823	-0.00275047	-0.00066063
-0.00448042	-0.00302921	-0.00091514
-0.00441610	-0.00341328	-0.00051771
-0.00419338	-0.00323111	-0.00089505
-0.00394913	-0.00318164	-0.00102812
-0.00370978	-0.00305013	-0.00169036
-0.00359727	-0.00336309	-0.00109299
-0.00350019	-0.00354896	-0.00042895
-0.00331044	-0.00384663	0.00018868
-0.00308229	-0.00394691	0.00036850
-0.00277577	-0.00400998	0.00074093
-0.00246193	-0.00384344	0.00113981
-0.00214243	-0.00376581	0.00137372
-0.00176479	-0.00375651	0.00098884
-0.00147517	-0.00373477	0.00124495
-0.00120577	-0.00389670	0.00220745
-0.00096091	-0.00363195	0.00373684
-0.00066970	-0.00343410	0.00463641
-0.00036952	-0.00305307	0.00515798
-0.00010453	-0.00286606	0.00535919
0.00026043	-0.00243072	0.00532400
0.00054993	-0.00204812	0.00563755
0.00075763	-0.00171677	0.00577583
0.00089441	-0.00125305	0.00626097
0.00105749	-0.00058577	0.00598721
0.00117878	0.00006286	0.00615916
0.00124160	0.00067642	0.00561439
0.00123634	0.00103191	0.00573892
