-0.00000130	0.00001228	0.00049822
-0.00005238	0.00009998	0.00051406
-0.00011154	0.00007560	0.00074067
-0.00013351	0.00003036	0.00097704
-0.00011279	0.00005036	0.00075095
-0.00007551	0.00008258	0.00078250
-0.00006108	0.00016926	0.00057593
-0.00009630	0.00020977	0.00093602
-0.00009963	0.00031391	0.00057011
-0.00013769	0.00021450	0.00090833
-0.00013113	0.00026604	0.00058096
-0.00017107	0.00035466	0.00079661
-0.00016850	0.00056711	0.00050063
-0.00023509	0.00104217	0.00088886
-0.00034445	0.00139380	0.00111617
-0.00048607	0.00166729	0.00110871
-0.00065441	0.00199134	0.00095059
-0.00076166	0.00239739	0.00016754
-0.00100465	0.00298224	-0.00009238
-0.00126687	0.00322249	-0.00079854
-0.00162272	0.00344963	-0.00080048
-0.00191817	0.00346810	-0.00094575
-0.00230002	0.00351437	-0.00062248
-0.00264477	0.00341583	-0.00101598
-0.00298021	0.00352015	-0.00130539
-0.00325741	0.00342608	-0.00156616
-0.00366618	0.00310081	-0.00084974
-0.00405241	0.00271002	-0.00034481
-0.00438358	0.00248169	-0.00020863
-0.00462191	0.00247464	-0.00051783
-0.00490119	0.00206216	-0.00036022
-0.00515005	0.00160678	-0.00006990
-0.00532073	0.00122782	-0.00011417
-0.00549648	0.00101970	0.00027894
-0.00560943	0.00082346	0.00023221
-0.00573460	0.00061769	0.00039641
-0.00574748	0.00063505	-0.00040803
-0.00580569	0.00047411	-0.00073818
-0.00578464	0.00039864	-0.00147305
-0.00579678	-0.00004813	-0.00101867
-0.00576532	-0.00057456	-0.00068920
-0.00573784	-0.00105555	-0.00004389
-0.00569279	-0.00138077	-0.00040644
-0.00557200	-0.00142218	-0.00071638
-0.00542774	-0.00172201	-0.00055277
-0.00519571	-0.00201335	-0.00058028
-0.00497396	-0.00240259	-0.00088833
-0.00465165	-0.00258272	-0.00128417
-0.00438623	-0.00273656	-0.00113343
-0.00418676	-0.00282321	-0.00050902
-0.00396339	-0.00301388	0.00025489
-0.00371923	-0.00331242	0.00077639
-0.00335099	-0.00345451	0.00102056
-0.00306632	-0.00356988	0.00092997
-0.00272612	-0.00335662	0.00091246
-0.00240590	-0.00333094	0.00125617
-0.00208214	-0.00326648	0.00190549
-0.00174155	-0.00319351	0.00236291
-0.00143057	-0.00296587	0.00269191
-0.00109681	-0.00257327	0.00260895
-0.00074336	-0.00206162	0.00290028
-0.00042687	-0.00149348	0.00324492
-0.00013385	-0.00090908	0.00375090
0.00005121	-0.00051153	0.00423432
0.00025096	0.00002959	0.00428118
0.00037521	0.00054441	0.00450913
0.00058275	0.00145667	0.00371790
0.00065829	0.00214417	0.00339471
