-0.00012582	-0.00026208	0.00087635
-0.00013331	-0.00019889	0.00097909
-0.00014097	-0.00016031	0.00100506
-0.00015068	-0.00011658	0.00103586
-0.00016090	-0.00006951	0.00101148
-0.00017260	-0.00000369	0.00097025
-0.00018273	0.00008879	0.00087649
-0.00019312	0.00020314	0.00075605
-0.00020403	0.00033858	0.00062396
-0.00022364	0.00048943	0.00053282
-0.00025679	0.00066754	0.00047736
-0.00031382	0.00087695	0.00046900
-0.00039848	0.00112468	0.00049780
-0.00051473	0.00142067	0.00051594
-0.00066171	0.00175993	0.00049529
-0.00084271	0.00211587	0.00043095
-0.00105948	0.00245468	0.00037181
-0.00131595	0.00276837	0.00031024
-0.00161451	0.00304592	0.00028375
-0.00195368	0.00328705	0.00029538
-0.00233274	0.00348737	0.00039699
-0.00274754	0.00366761	0.00058386
-0.00319330	0.00383026	0.00088146
-0.00366379	0.00398454	0.00130381
-0.00415805	0.00412374	0.00187226
-0.00466805	0.00427088	0.00254317
-0.00518359	0.00443662	0.00326386
-0.00569657	0.00462640	0.00401752
-0.00620533	0.00482271	0.00478217
-0.00670333	0.00502693	0.00551544
-0.00718686	0.00522799	0.00619313
-0.00765380	0.00540906	0.00682520
-0.00810726	0.00554308	0.00741226
-0.00853675	0.00564044	0.00790093
-0.00893869	0.00569670	0.00828059
-0.00930339	0.00572379	0.00851316
-0.00963539	0.00570534	0.00861681
-0.00992379	0.00566228	0.00856090
-0.01017328	0.00557914	0.00841223
-0.01037686	0.00546178	0.00817316
-0.01054368	0.00527633	0.00793351
-0.01066309	0.00504128	0.00768017
-0.01073445	0.00476178	0.00741931
-0.01074668	0.00445799	0.00708642
-0.01070737	0.00411931	0.00671204
-0.01061235	0.00376590	0.00627183
-0.01046842	0.00340478	0.00579125
-0.01027569	0.00303934	0.00527373
-0.01004413	0.00267165	0.00476327
-0.00977386	0.00231565	0.00425806
-0.00947192	0.00197660	0.00376080
-0.00914300	0.00164738	0.00325354
-0.00879873	0.00132201	0.00275591
-0.00844711	0.00098738	0.00228351
-0.00809440	0.00063822	0.00185985
-0.00774159	0.00027482	0.00147736
-0.00738321	-0.00009996	0.00113613
-0.00701826	-0.00049994	0.00085362
-0.00663915	-0.00092594	0.00062561
-0.00624016	-0.00137158	0.00043722
-0.00581175	-0.00182898	0.00027955
-0.00536189	-0.00229200	0.00020614
-0.00489101	-0.00274031	0.00024582
-0.00440442	-0.00314930	0.00044684
-0.00389964	-0.00350123	0.00079713
-0.00338611	-0.00378885	0.00131482
-0.00285649	-0.00399078	0.00191084
-0.00230974	-0.00410025	0.00252538
-0.00174317	-0.00412173	0.00305485
-0.00117483	-0.00407947	0.00351776
-0.00060736	-0.00396438	0.00386394
-0.00005509	-0.00379112	0.00413242
0.00047714	-0.00355431	0.00429046
0.00097187	-0.00325767	0.00438386
0.00143134	-0.00287498	0.00435997
0.00184455	-0.00243184	0.00425289
0.00221011	-0.00194248	0.00404062
0.00251750	-0.00143149	0.00376299
0.00278147	-0.00089632	0.00339108
0.00299671	-0.00037765	0.00296669
0.00319334	0.00014006	0.00251488
0.00334238	0.00063518	0.00198794
