-0.00008439	-0.00017814	0.00032671
-0.00005140	-0.00012200	0.00017536
-0.00003861	-0.00012327	0.00004802
-0.00002392	-0.00011038	-0.00007233
-0.00001957	-0.00011095	-0.00016254
-0.00001296	-0.00008275	-0.00025353
-0.00000818	-0.00002291	-0.00035751
-0.00000325	0.00007112	-0.00046323
-0.00000005	0.00021625	-0.00061676
-0.00000080	0.00041953	-0.00082994
-0.00001818	0.00068409	-0.00105026
-0.00006114	0.00099937	-0.00122143
-0.00014513	0.00134864	-0.00127160
-0.00026919	0.00172618	-0.00124544
-0.00043783	0.00211379	-0.00114132
-0.00064280	0.00249123	-0.00105744
-0.00088625	0.00282793	-0.00102170
-0.00116197	0.00311941	-0.00110163
-0.00147673	0.00333964	-0.00122094
-0.00182717	0.00347453	-0.00133475
-0.00221086	0.00351312	-0.00136351
-0.00261287	0.00347469	-0.00130132
-0.00301764	0.00337557	-0.00114638
-0.00341186	0.00322132	-0.00091007
-0.00378544	0.00302971	-0.00062284
-0.00413240	0.00282235	-0.00033371
-0.00444693	0.00262600	-0.00009103
-0.00473386	0.00242854	0.00010390
-0.00499192	0.00223809	0.00022927
-0.00522282	0.00204048	0.00028810
-0.00542172	0.00183667	0.00027231
-0.00559140	0.00159530	0.00022085
-0.00572385	0.00132259	0.00010507
-0.00581564	0.00102302	-0.00009808
-0.00586350	0.00070883	-0.00039726
-0.00587230	0.00037854	-0.00076102
-0.00584519	0.00004257	-0.00115615
-0.00578919	-0.00029238	-0.00151925
-0.00570804	-0.00062691	-0.00178957
-0.00560310	-0.00096326	-0.00193312
-0.00547389	-0.00131190	-0.00192236
-0.00531614	-0.00166887	-0.00175577
-0.00512715	-0.00203956	-0.00143041
-0.00489922	-0.00240584	-0.00099339
-0.00462998	-0.00274355	-0.00050002
-0.00431381	-0.00300246	-0.00004150
-0.00395502	-0.00316539	0.00032821
-0.00355849	-0.00321999	0.00057225
-0.00314015	-0.00318579	0.00073379
-0.00270848	-0.00306974	0.00084324
-0.00227722	-0.00290901	0.00096827
-0.00185321	-0.00270648	0.00112289
-0.00144415	-0.00245955	0.00131274
-0.00105068	-0.00213716	0.00148724
-0.00068399	-0.00175759	0.00167701
-0.00035025	-0.00131383	0.00188159
-0.00005793	-0.00082626	0.00211933
0.00019314	-0.00029499	0.00236712
0.00039377	0.00023716	0.00263854
0.00054944	0.00077580	0.00291053
0.00066220	0.00131373	0.00306381
0.00075851	0.00185074	0.00321875
0.00080696	0.00238579	0.00310792
