-0.00004792	0.00002299	-0.00028984
-0.00007570	-0.00008885	0.00021083
-0.00007954	-0.00012374	0.00038388
-0.00007995	-0.00014222	0.00049915
-0.00006826	-0.00011631	0.00043176
-0.00005492	-0.00007426	0.00030756
-0.00004188	-0.00002196	0.00014659
-0.00003529	0.00001880	0.00003347
-0.00003743	0.00004842	0.00000056
-0.00005700	0.00008383	0.00004856
-0.00011352	0.00017905	0.00016340
-0.00024870	0.00038935	0.00036438
-0.00052154	0.00077131	0.00068199
-0.00099867	0.00133789	0.00117812
-0.00172622	0.00207849	0.00188434
-0.00270948	0.00292252	0.00277986
-0.00390752	0.00378680	0.00380019
-0.00523543	0.00457974	0.00482859
-0.00658299	0.00525436	0.00570674
-0.00783167	0.00574940	0.00624046
-0.00887285	0.00601315	0.00625639
-0.00961102	0.00594998	0.00561541
-0.00996744	0.00548334	0.00425352
-0.00988749	0.00453379	0.00228266
-0.00934975	0.00311908	-0.00002208
-0.00837797	0.00134580	-0.00224678
-0.00704032	-0.00055331	-0.00397565
-0.00544458	-0.00230340	-0.00485938
-0.00372517	-0.00360530	-0.00480226
-0.00203902	-0.00424169	-0.00387166
-0.00045441	-0.00415234	-0.00228754
0.00084290	-0.00324401	-0.00036243
0.00208402	-0.00203029	0.00174949
0.00278852	0.00016372	0.00378647
