0.00011161	-0.00029434	-0.00020871
0.00008012	-0.00017641	-0.00049380
0.00005315	-0.00005113	-0.00068287
0.00003175	0.00010032	-0.00091512
0.00001697	0.00027888	-0.00114552
0.00000952	0.00049061	-0.00139150
0.00000964	0.00074534	-0.00169778
0.00000683	0.00102268	-0.00199399
-0.00000514	0.00130557	-0.00228886
-0.00003351	0.00158131	-0.00255616
-0.00008346	0.00184412	-0.00285108
-0.00016323	0.00206363	-0.00315269
-0.00027299	0.00222366	-0.00349229
-0.00041433	0.00230566	-0.00385587
-0.00058616	0.00230712	-0.00424432
-0.00078858	0.00221547	-0.00460145
-0.00101381	0.00203792	-0.00488351
-0.00125627	0.00177450	-0.00507148
-0.00150470	0.00144111	-0.00518991
-0.00174759	0.00104123	-0.00525128
-0.00197458	0.00057794	-0.00524726
-0.00217993	0.00005785	-0.00517513
-0.00235559	-0.00049732	-0.00503650
-0.00249693	-0.00106935	-0.00481696
-0.00259885	-0.00164700	-0.00452439
-0.00265709	-0.00220771	-0.00421116
-0.00266707	-0.00273263	-0.00391772
-0.00263038	-0.00321107	-0.00362282
-0.00254736	-0.00363265	-0.00330997
-0.00242233	-0.00398450	-0.00294790
-0.00225768	-0.00425903	-0.00249498
-0.00205642	-0.00445378	-0.00194394
-0.00181618	-0.00455366	-0.00134189
-0.00154147	-0.00455816	-0.00071348
-0.00123932	-0.00446450	-0.00008074
-0.00091679	-0.00426793	0.00049726
-0.00058163	-0.00395910	0.00096345
-0.00024496	-0.00355541	0.00130650
0.00008184	-0.00307292	0.00150638
0.00038970	-0.00252654	0.00157041
0.00066466	-0.00193421	0.00155090
0.00089741	-0.00131296	0.00151059
0.00108461	-0.00066302	0.00148161
0.00122368	0.00002068	0.00141630
0.00134268	0.00071326	0.00139386
0.00140718	0.00146075	0.00122250
