0.00015821	0.00025890	-0.00224836
0.00011453	0.00008723	-0.00180901
0.00008881	-0.00001595	-0.00152149
0.00006238	-0.00010952	-0.00124182
0.00004621	-0.00015978	-0.00105185
0.00003478	-0.00018060	-0.00089833
0.00003484	-0.00015239	-0.00084944
0.00004221	-0.00008898	-0.00086800
0.00005581	0.00000919	-0.00094673
0.00006443	0.00013811	-0.00103426
0.00005755	0.00028499	-0.00106061
0.00001892	0.00043763	-0.00094164
-0.00005693	0.00060134	-0.00065944
-0.00017510	0.00079370	-0.00023984
-0.00033080	0.00103028	0.00024215
-0.00052264	0.00133369	0.00069978
-0.00074598	0.00170459	0.00107900
-0.00100130	0.00213563	0.00136413
-0.00128984	0.00259000	0.00156880
-0.00161411	0.00303753	0.00172278
-0.00197162	0.00343287	0.00185729
-0.00235355	0.00375602	0.00197548
-0.00275350	0.00399006	0.00207205
-0.00316420	0.00413050	0.00218622
-0.00357803	0.00418688	0.00234438
-0.00398567	0.00418997	0.00256232
-0.00438464	0.00417674	0.00281009
-0.00476509	0.00418617	0.00305134
-0.00511909	0.00425617	0.00319548
-0.00544520	0.00438771	0.00322058
-0.00575303	0.00453593	0.00314894
-0.00604780	0.00464097	0.00306647
-0.00633474	0.00465267	0.00303131
-0.00661313	0.00454788	0.00310698
-0.00687328	0.00433559	0.00325881
-0.00709868	0.00406522	0.00340332
-0.00727772	0.00377819	0.00347581
-0.00741057	0.00349511	0.00347770
-0.00750100	0.00321523	0.00340431
-0.00755806	0.00293227	0.00327883
-0.00758723	0.00264271	0.00315760
-0.00759575	0.00234614	0.00306463
-0.00757886	0.00206397	0.00294417
-0.00754015	0.00179901	0.00278124
-0.00747299	0.00155433	0.00258142
-0.00738416	0.00131232	0.00236694
-0.00727110	0.00107740	0.00211411
-0.00714440	0.00083907	0.00185191
-0.00699889	0.00060394	0.00158959
-0.00684663	0.00036349	0.00134473
-0.00668585	0.00013007	0.00109999
-0.00652718	-0.00009591	0.00086507
-0.00637123	-0.00031429	0.00065887
-0.00622702	-0.00052312	0.00047448
-0.00609419	-0.00071924	0.00031255
-0.00597565	-0.00090314	0.00015081
-0.00586952	-0.00108498	0.00001709
-0.00576915	-0.00125654	-0.00011545
-0.00567176	-0.00142833	-0.00021342
-0.00557576	-0.00159675	-0.00029223
-0.00548073	-0.00176149	-0.00033893
-0.00537969	-0.00190225	-0.00039105
-0.00527353	-0.00202608	-0.00043233
-0.00516325	-0.00213195	-0.00047193
-0.00504793	-0.00222372	-0.00051685
-0.00492840	-0.00231228	-0.00056901
-0.00481173	-0.00243308	-0.00059884
-0.00469698	-0.00258505	-0.00062210
-0.00457635	-0.00275157	-0.00067169
-0.00444533	-0.00291056	-0.00075469
-0.00430192	-0.00305549	-0.00083351
-0.00414185	-0.00315896	-0.00091217
-0.00396993	-0.00324463	-0.00093898
-0.00379324	-0.00333063	-0.00088452
-0.00361393	-0.00344304	-0.00069162
-0.00342452	-0.00356130	-0.00040229
-0.00321745	-0.00368282	-0.00004440
-0.00298386	-0.00377610	0.00030214
-0.00272067	-0.00383030	0.00062787
-0.00243203	-0.00384156	0.00091502
-0.00212877	-0.00382515	0.00121673
-0.00182091	-0.00378681	0.00157685
-0.00151907	-0.00372392	0.00207172
-0.00122668	-0.00363478	0.00269610
-0.00093845	-0.00349153	0.00338649
-0.00064982	-0.00329338	0.00404902
-0.00036301	-0.00303981	0.00462662
-0.00008145	-0.00274237	0.00508158
0.00019176	-0.00238848	0.00539709
0.00044306	-0.00199347	0.00562134
0.00066159	-0.00155284	0.00576863
0.00084218	-0.00107096	0.00586888
0.00099165	-0.00054029	0.00590208
0.00109812	-0.00001253	0.00589044
0.00119233	0.00053626	0.00584285
0.00123634	0.00103191	0.00573892
